Unnamed: 0,id,COBACIA,cod_setor,tipo_setor,cod_mun,mun_nm,uf,situacao_setor,disp_q95,dem_ret_ano,dem_acm,bal_perc,dmu_nu_poptotal,dmu_nu_popurbana,dmu_nu_poprural,ihu_pc_cobrede,classe_ish_mun,area_setor,area_otto,area_scbc,pop,pop_urb_scbc,pop_urb_bacia,ihu_rel,classe_ish_otto,disp_por_dem,fator_iminente,fator_pos_deficit,fator_de_risco_total,irri_arroz,irri_cafe,irri_cana,irri_oc,irri_total
3619,3620,7776362,320120905000100,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"0,097","0,02","0,02","20,446",220573,192924,,1,Máximo,"0,01467673662","21,0857552","0,002",247,"33,65870853","26270,06384","0,01",Máximo,4.890932211679546,0.013934630533333332,0.0,0.013934630533333332,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3620,3621,7776363,320120905000100,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"0,292","0,006","0,027","9,305",220573,192924,,1,Máximo,"0,01467673662","9,382483258","0,013",247,"218,7816054","7294,12463","0,15",Máximo,10.746910263299302,0.002886100833333333,0.0,0.002886100833333333,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3621,3622,7776363,320120905000102,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"0,292","0,006","0,027","9,305",220573,192924,,1,Máximo,"0,172673305","9,382483258","0,095",1028,"565,5767115","7294,12463","0,39",Máximo,10.746910263299302,0.002886100833333333,0.0,0.002886100833333333,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3622,3623,7776365,320120905000102,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"0,166","0,01","0,01","6,093",220573,192924,,1,Máximo,"0,172673305","36,23013524","0,078",1028,"464,3682473","4545,245223","0,51",Máximo,16.412276382734284,0.0012374883000000002,0.0,0.0012374883000000002,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3623,3624,7776365,320120905000103,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"0,166","0,01","0,01","6,093",220573,192924,,1,Máximo,"0,3270342912","36,23013524","0,327",866,"865,9091955","4545,245223","0,95",Máximo,16.412276382734284,0.0012374883000000002,0.0,0.0012374883000000002,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3624,3625,7776363,320120905000106,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"0,292","0,006","0,027","9,305",220573,192924,,1,Máximo,"0,07652303034","9,382483258","0,072",618,"581,4720066","7294,12463","0,4",Máximo,10.746910263299302,0.002886100833333333,0.0,0.002886100833333333,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3625,3626,7776365,320120905000106,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"0,166","0,01","0,01","6,093",220573,192924,,1,Máximo,"0,07652303034","36,23013524","0,005",618,"40,38000046","4545,245223","0,04",Máximo,16.412276382734284,0.0012374883000000002,0.0,0.0012374883000000002,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3626,3627,7776363,320120905000107,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"0,292","0,006","0,027","9,305",220573,192924,,1,Máximo,"0,1493106156","9,382483258","0,149",164,"163,6588256","7294,12463","0,11",Máximo,10.746910263299302,0.002886100833333333,0.0,0.002886100833333333,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3627,3628,7776363,320120905000109,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"0,292","0,006","0,027","9,305",220573,192924,,1,Máximo,"0,1798162328","9,382483258","0,18",469,"469,479305","7294,12463","0,32",Máximo,10.746910263299302,0.002886100833333333,0.0,0.002886100833333333,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3628,3629,7776362,320120905000110,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,2,"0,097","0,02","0,02","20,446",220573,192924,,1,Máximo,"0,563889964","21,0857552","0,036",7,"0,4468956997","26270,06384",0,Máximo,4.890932211679546,0.013934630533333332,0.0,0.013934630533333332,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3629,3630,7776363,320120905000110,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,2,"0,292","0,006","0,027","9,305",220573,192924,,1,Máximo,"0,563889964","9,382483258","0,528",7,"6,554470262","7294,12463",0,Máximo,10.746910263299302,0.002886100833333333,0.0,0.002886100833333333,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3630,3631,7776362,320120905000111,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"0,097","0,02","0,02","20,446",220573,192924,,1,Máximo,"0,9169141958","21,0857552","0,149",207,"33,63782581","26270,06384","0,01",Máximo,4.890932211679546,0.013934630533333332,0.0,0.013934630533333332,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3631,3632,7776363,320120905000111,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"0,292","0,006","0,027","9,305",220573,192924,,1,Máximo,"0,9169141958","9,382483258","0,726",207,"163,8997419","7294,12463","0,11",Máximo,10.746910263299302,0.002886100833333333,0.0,0.002886100833333333,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3632,3633,7776361,320120905000111,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"0,435","0,003","0,05","11,434",220573,192924,,1,Máximo,"0,9169141958","10,18214131","0,042",207,"9,481803248","7808,62486","0,01",Máximo,8.745845723281441,0.004357878533333333,0.0,0.004357878533333333,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3633,3634,7776362,320120905000113,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"0,097","0,02","0,02","20,446",220573,192924,,1,Máximo,"0,1214883977","21,0857552","0,117",627,"603,8354393","26270,06384","0,11",Máximo,4.890932211679546,0.013934630533333332,0.0,0.013934630533333332,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3634,3635,7776363,320120905000113,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"0,292","0,006","0,027","9,305",220573,192924,,1,Máximo,"0,1214883977","9,382483258","0,005",627,"25,80493331","7294,12463","0,02",Máximo,10.746910263299302,0.002886100833333333,0.0,0.002886100833333333,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3635,3636,7776362,320120905000114,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"0,097","0,02","0,02","20,446",220573,192924,,1,Máximo,"0,07261383228","21,0857552","0,073",501,"503,6643688","26270,06384","0,1",Máximo,4.890932211679546,0.013934630533333332,0.0,0.013934630533333332,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3636,3637,7776362,320120905000115,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"0,097","0,02","0,02","20,446",220573,192924,,1,Máximo,"0,07800076831","21,0857552","0,078",626,"625,9938339","26270,06384","0,12",Máximo,4.890932211679546,0.013934630533333332,0.0,0.013934630533333332,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3637,3638,7776362,320120905000116,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"0,097","0,02","0,02","20,446",220573,192924,,1,Máximo,"0,1406352412","21,0857552","0,141",528,"529,369448","26270,06384","0,1",Máximo,4.890932211679546,0.013934630533333332,0.0,0.013934630533333332,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3638,3639,7776362,320120905000118,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"0,097","0,02","0,02","20,446",220573,192924,,1,Máximo,"0,1200095217","21,0857552","0,12",563,"562,9553309","26270,06384","0,11",Máximo,4.890932211679546,0.013934630533333332,0.0,0.013934630533333332,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3639,3640,7776362,320120905000120,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"0,097","0,02","0,02","20,446",220573,192924,,1,Máximo,"0,0864734797","21,0857552","0,086",615,"611,632609","26270,06384","0,12",Máximo,4.890932211679546,0.013934630533333332,0.0,0.013934630533333332,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3640,3641,7776362,320120905000121,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"0,097","0,02","0,02","20,446",220573,192924,,1,Máximo,"0,2585764483","21,0857552","0,199",937,"721,1136251","26270,06384","0,14",Máximo,4.890932211679546,0.013934630533333332,0.0,0.013934630533333332,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3641,3642,7776361,320120905000121,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"0,435","0,003","0,05","11,434",220573,192924,,1,Máximo,"0,2585764483","10,18214131","0,06",937,"217,4211935","7808,62486","0,14",Máximo,8.745845723281441,0.004357878533333333,0.0,0.004357878533333333,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3642,3643,7776362,320120905000122,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"0,097","0,02","0,02","20,446",220573,192924,,1,Máximo,"0,03517417862","21,0857552","0,022",610,"381,5298758","26270,06384","0,07",Máximo,4.890932211679546,0.013934630533333332,0.0,0.013934630533333332,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3643,3644,7776361,320120905000122,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"0,435","0,003","0,05","11,434",220573,192924,,1,Máximo,"0,03517417862","10,18214131","0,013",610,"225,4494721","7808,62486","0,14",Máximo,8.745845723281441,0.004357878533333333,0.0,0.004357878533333333,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3644,3645,7776361,320120905000123,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"0,435","0,003","0,05","11,434",220573,192924,,1,Máximo,"0,04514416966","10,18214131","0,045",402,"400,7161974","7808,62486","0,26",Máximo,8.745845723281441,0.004357878533333333,0.0,0.004357878533333333,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3645,3646,7776362,320120905000125,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"0,097","0,02","0,02","20,446",220573,192924,,1,Máximo,"0,09061259896","21,0857552","0,091",0,0,"26270,06384",0,Máximo,4.890932211679546,0.013934630533333332,0.0,0.013934630533333332,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3646,3647,7776362,320120905000131,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"0,097","0,02","0,02","20,446",220573,192924,,1,Máximo,"0,04144750566","21,0857552","0,039",615,"578,6837982","26270,06384","0,11",Máximo,4.890932211679546,0.013934630533333332,0.0,0.013934630533333332,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3647,3648,7776361,320120905000131,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"0,435","0,003","0,05","11,434",220573,192924,,1,Máximo,"0,04144750566","10,18214131","0,002",615,"29,67609221","7808,62486","0,02",Máximo,8.745845723281441,0.004357878533333333,0.0,0.004357878533333333,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3648,3649,7776361,320120905000132,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"0,435","0,003","0,05","11,434",220573,192924,,1,Máximo,"0,0342992455","10,18214131","0,034",292,"289,4524312","7808,62486","0,19",Máximo,8.745845723281441,0.004357878533333333,0.0,0.004357878533333333,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3649,3650,7776353,320120905000133,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"22,161","0,395","2,384","10,756",220573,192924,,1,Máximo,"0,1441362434","70,09813639","0,016",773,"85,80770324","91925,19962",0,Máximo,9.297136481963555,0.0038563845333333333,0.0,0.0038563845333333333,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3650,3651,7776361,320120905000133,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"0,435","0,003","0,05","11,434",220573,192924,,1,Máximo,"0,1441362434","10,18214131","0,128",773,"686,4616259","7808,62486","0,44",Máximo,8.745845723281441,0.004357878533333333,0.0,0.004357878533333333,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3651,3652,7776353,320120905000135,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"22,161","0,395","2,384","10,756",220573,192924,,1,Máximo,"0,1310313037","70,09813639","0,131",747,"746,8215399","91925,19962","0,04",Máximo,9.297136481963555,0.0038563845333333333,0.0,0.0038563845333333333,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3652,3653,7776353,320120905000137,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"22,161","0,395","2,384","10,756",220573,192924,,1,Máximo,"0,110182222","70,09813639","0,11",790,"788,6934791","91925,19962","0,04",Máximo,9.297136481963555,0.0038563845333333333,0.0,0.0038563845333333333,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3653,3654,7776353,320120905000139,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"22,161","0,395","2,384","10,756",220573,192924,,1,Máximo,"0,1287736737","70,09813639","0,129",1031,"1032,812035","91925,19962","0,06",Máximo,9.297136481963555,0.0038563845333333333,0.0,0.0038563845333333333,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3654,3655,7776353,320120905000140,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"22,161","0,395","2,384","10,756",220573,192924,,1,Máximo,"0,03201996489","70,09813639","0,032",442,"441,7244069","91925,19962","0,02",Máximo,9.297136481963555,0.0038563845333333333,0.0,0.0038563845333333333,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3655,3656,7776353,320120905000141,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"22,161","0,395","2,384","10,756",220573,192924,,1,Máximo,"0,03980336177","70,09813639","0,04",402,"403,9859772","91925,19962","0,02",Máximo,9.297136481963555,0.0038563845333333333,0.0,0.0038563845333333333,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3656,3657,7776353,320120905000143,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"22,161","0,395","2,384","10,756",220573,192924,,1,Máximo,"0,0300574206","70,09813639","0,03",138,"137,7363698","91925,19962","0,01",Máximo,9.297136481963555,0.0038563845333333333,0.0,0.0038563845333333333,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3657,3658,7776353,320120905000144,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"22,161","0,395","2,384","10,756",220573,192924,,1,Máximo,"0,04765230754","70,09813639","0,048",76,"76,55452985","91925,19962",0,Máximo,9.297136481963555,0.0038563845333333333,0.0,0.0038563845333333333,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3658,3659,7776353,320120905000145,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"22,161","0,395","2,384","10,756",220573,192924,,1,Máximo,"0,1309850824","70,09813639","0,131",14,"14,00159443","91925,19962",0,Máximo,9.297136481963555,0.0038563845333333333,0.0,0.0038563845333333333,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3659,3660,7776353,320120905000147,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"22,161","0,395","2,384","10,756",220573,192924,,1,Máximo,"0,04604317565","70,09813639","0,046",104,"103,902477","91925,19962","0,01",Máximo,9.297136481963555,0.0038563845333333333,0.0,0.0038563845333333333,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3660,3661,7776353,320120905000148,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"22,161","0,395","2,384","10,756",220573,192924,,1,Máximo,"0,01847429072","70,09813639","0,018",169,"164,6612607","91925,19962","0,01",Máximo,9.297136481963555,0.0038563845333333333,0.0,0.0038563845333333333,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3661,3662,7776353,320120905000149,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"22,161","0,395","2,384","10,756",220573,192924,,1,Máximo,"0,1098383921","70,09813639","0,11",348,"348,5120209","91925,19962","0,02",Máximo,9.297136481963555,0.0038563845333333333,0.0,0.0038563845333333333,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3662,3663,7776353,320120905000150,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"22,161","0,395","2,384","10,756",220573,192924,,1,Máximo,"0,1190369714","70,09813639","0,119",319,"318,9009226","91925,19962","0,02",Máximo,9.297136481963555,0.0038563845333333333,0.0,0.0038563845333333333,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3663,3664,7776361,320120905000152,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"0,435","0,003","0,05","11,434",220573,192924,,1,Máximo,"0,29005778","10,18214131","0,256",967,"853,4575421","7808,62486","0,55",Máximo,8.745845723281441,0.004357878533333333,0.0,0.004357878533333333,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3664,3665,777637,320120905000152,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"21,406","0,001","1,939","9,059",220573,192924,,1,Máximo,"0,29005778","6,429965123","0,034",967,"113,3498298","176,0339271","3,22",Máximo,11.038745998454576,0.002735516033333333,0.0,0.002735516033333333,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3665,3666,7776353,320120905000153,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"22,161","0,395","2,384","10,756",220573,192924,,1,Máximo,"0,1539616858","70,09813639","0,154",837,"837,208292","91925,19962","0,05",Máximo,9.297136481963555,0.0038563845333333333,0.0,0.0038563845333333333,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3666,3667,7776353,320120905000154,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"22,161","0,395","2,384","10,756",220573,192924,,1,Máximo,"0,09372259558","70,09813639","0,094",542,"543,6042364","91925,19962","0,03",Máximo,9.297136481963555,0.0038563845333333333,0.0,0.0038563845333333333,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3667,3668,7776353,320120905000155,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"22,161","0,395","2,384","10,756",220573,192924,,1,Máximo,"0,1186992109","70,09813639","0,119",1035,"1037,622736","91925,19962","0,06",Máximo,9.297136481963555,0.0038563845333333333,0.0,0.0038563845333333333,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3668,3669,7776353,320120905000156,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"22,161","0,395","2,384","10,756",220573,192924,,1,Máximo,"0,02503412611","70,09813639","0,025",212,"211,7110051","91925,19962","0,01",Máximo,9.297136481963555,0.0038563845333333333,0.0,0.0038563845333333333,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3669,3670,7776353,320120905000157,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"22,161","0,395","2,384","10,756",220573,192924,,1,Máximo,"0,09524526306","70,09813639","0,095",145,"144,6266151","91925,19962","0,01",Máximo,9.297136481963555,0.0038563845333333333,0.0,0.0038563845333333333,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3670,3671,7776353,320120905000160,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"22,161","0,395","2,384","10,756",220573,192924,,1,Máximo,"0,2165658584","70,09813639","0,217",908,"909,8202342","91925,19962","0,05",Máximo,9.297136481963555,0.0038563845333333333,0.0,0.0038563845333333333,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3671,3672,7776353,320120905000161,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"22,161","0,395","2,384","10,756",220573,192924,,1,Máximo,"0,1316911343","70,09813639","0,132",1031,"1033,418086","91925,19962","0,06",Máximo,9.297136481963555,0.0038563845333333333,0.0,0.0038563845333333333,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
3672,3673,7776353,320120905000163,Urbana,3201209,Cachoeiro de Itapemirim,Espírito Santo,1,"22,161","0,395","2,384","10,756",220573,192924,,1,Máximo,"0,05156616428","70,09813639","0,052",341,"343,8688964","91925,19962","0,02",Máximo,9.297136481963555,0.0038563845333333333,0.0,0.0038563845333333333,0.0,0.0,1635.53759895,25545.806874050002,27181.344473
